category,brand,product_name,color_name,img_url,img_file,date,time
liptint,3CE,[쌩얼틴트] 3CE 블러 워터 틴트 4.6g 20종 단품/기획,베이크 베이지(웜 추천),https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/4/2194268899839537705.PNG?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,3CE_베이크 베이지(웜 추천).jpg,2025-11-24,15:06:14
liptint,3CE,[쌩얼틴트] 3CE 블러 워터 틴트 4.6g 20종 단품/기획,더블 윈드(쿨 추천),https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/4/5243423182645333158.PNG?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,3CE_더블 윈드(쿨 추천).jpg,2025-11-24,15:06:14
liptint,3CE,[쌩얼틴트] 3CE 블러 워터 틴트 4.6g 20종 단품/기획,얼리 아워(쿨 추천),https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/2/1979836680424161189.png?RS=100x0&QT=100&SF=webp&sharpen=1x0.5,3CE_얼리 아워(쿨 추천).jpg,2025-11-24,15:06:14
liptint,3CE,[쌩얼틴트] 3CE 블러 워터 틴트 4.6g 20종 단품/기획,체이싱 로즈(웜 추천),https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/6/2560299243709536450.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,3CE_체이싱 로즈(웜 추천).jpg,2025-11-24,15:06:14
liptint,3CE,[쌩얼틴트] 3CE 블러 워터 틴트 4.6g 20종 단품/기획,퍼스트 레터(뉴트럴 추천),https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/6/1123138563272133623.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,3CE_퍼스트 레터(뉴트럴 추천).jpg,2025-11-24,15:06:14
liptint,3CE,[쌩얼틴트] 3CE 블러 워터 틴트 4.6g 20종 단품/기획,모어 피치(웜 추천),https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/6/537031231862871722.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,3CE_모어 피치(웜 추천).jpg,2025-11-24,15:06:14
liptint,3CE,[쌩얼틴트] 3CE 블러 워터 틴트 4.6g 20종 단품/기획,웜스(웜 추천),https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/2/2502137020561883091.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,3CE_웜스(웜 추천).jpg,2025-11-24,15:06:14
liptint,3CE,[쌩얼틴트] 3CE 블러 워터 틴트 4.6g 20종 단품/기획,나이트 토크(쿨 추천),https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/2/8274005600172755333.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,3CE_나이트 토크(쿨 추천).jpg,2025-11-24,15:06:14
liptint,3CE,[쌩얼틴트] 3CE 블러 워터 틴트 4.6g 20종 단품/기획,디어 마치(뉴트럴 추천),https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/2/1372116548844496956.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,3CE_디어 마치(뉴트럴 추천).jpg,2025-11-24,15:06:14
liptint,3CE,[쌩얼틴트] 3CE 블러 워터 틴트 4.6g 20종 단품/기획,인 더 나우(쿨 추천),https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/6/5199171624975793030.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,3CE_인 더 나우(쿨 추천).jpg,2025-11-24,15:06:14
liptint,3CE,[쌩얼틴트] 3CE 블러 워터 틴트 4.6g 20종 단품/기획,세피아(웜 추천),https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/4/6774910713028637872.PNG?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,3CE_세피아(웜 추천).jpg,2025-11-24,15:06:14
liptint,3CE,[쌩얼틴트] 3CE 블러 워터 틴트 4.6g 20종 단품/기획,탱이 피버(틴티드 썸머 에디션),https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/8515790668816887988.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,3CE_탱이 피버(틴티드 썸머 에디션).jpg,2025-11-24,15:06:14
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 22호 밀키 허니,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/7/6217156322500023983.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 22호 밀키 허니.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 23호 아포가토,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/7/6100367694541937950.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 23호 아포가토.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 1호 애플소르베,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/1133160991719478808.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 1호 애플소르베.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 2호 오드코랄,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/8220239766104312932.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 2호 오드코랄.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 3호 칠링칠링,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/605272313332238137.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 3호 칠링칠링.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 4호 허쉬드 체리,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/2195633409089140246.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 4호 허쉬드 체리.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 5호 로사,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/1710854420903398401.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 5호 로사.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 6호 브륄레,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/7285514454510281570.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 6호 브륄레.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 7호 스모크드,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/8027714927780137703.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 7호 스모크드.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 8호 페탈펀치,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/8219986206594007915.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 8호 페탈펀치.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 9호 핑키로우키,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/1451426189722899628.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 9호 핑키로우키.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 10호 언더모브,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/3899075574971125845.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 10호 언더모브.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 11호 버터벨,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/6081715394296277272.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 11호 버터벨.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 12호 체리 소르베,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/5606856504863550293.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 12호 체리 소르베.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 13호 볼드 베리,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/3229569283352020634.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 13호 볼드 베리.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 14호 핑크 팝,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/8959905588759645705.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 14호 핑크 팝.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 15호 세레나데,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/8887679874156565372.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 15호 세레나데.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 16호 마멀레이드,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/1030397931545302814.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 16호 마멀레이드.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 17호 진저 피치,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/8115954655170003087.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 17호 진저 피치.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 18호 통카,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/235952004423254365.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 18호 통카.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 19호 베리 소다,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/6455728097952452429.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 19호 베리 소다.jpg,2025-11-24,15:09:19
liptint,에스쁘아,[NEW컬러] 에스쁘아 꾸뛰르 립틴트 글레이즈 22 colors,[NEW/단품] 20호 플럼 콩포트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/6186020703955563959.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,에스쁘아_[NEW단품] 20호 플럼 콩포트.jpg,2025-11-24,15:09:19
liptint,오아드,[슬기PICK] 오아드 립티크 9종 단품/기획,[어프어프 기획] 007 코랄린,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/7/9092099218990870279.png?RS=100x0&QT=100&SF=webp&sharpen=1x0.5,오아드_[어프어프 기획] 007 코랄린.jpg,2025-11-24,15:11:03
liptint,오아드,[슬기PICK] 오아드 립티크 9종 단품/기획,[키링 기획] 007 코랄린,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/3/7156890914010338993.png?RS=100x0&QT=100&SF=webp&sharpen=1x0.5,오아드_[키링 기획] 007 코랄린.jpg,2025-11-24,15:11:03
liptint,오아드,[슬기PICK] 오아드 립티크 9종 단품/기획,000 뉴테,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/650388213797307768.png?RS=100x0&QT=100&SF=webp&sharpen=1x0.5,오아드_000 뉴테.jpg,2025-11-24,15:11:03
liptint,오아드,[슬기PICK] 오아드 립티크 9종 단품/기획,001 러퍼,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/6746709758936719693.png?RS=100x0&QT=100&SF=webp&sharpen=1x0.5,오아드_001 러퍼.jpg,2025-11-24,15:11:03
liptint,오아드,[슬기PICK] 오아드 립티크 9종 단품/기획,002 오드핀,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/758396931010689506.png?RS=100x0&QT=100&SF=webp&sharpen=1x0.5,오아드_002 오드핀.jpg,2025-11-24,15:11:03
liptint,오아드,[슬기PICK] 오아드 립티크 9종 단품/기획,003 블런토,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/1676071981556369656.png?RS=100x0&QT=100&SF=webp&sharpen=1x0.5,오아드_003 블런토.jpg,2025-11-24,15:11:03
liptint,오아드,[슬기PICK] 오아드 립티크 9종 단품/기획,004 로지트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/975778394671999291.png?RS=100x0&QT=100&SF=webp&sharpen=1x0.5,오아드_004 로지트.jpg,2025-11-24,15:11:03
liptint,오아드,[슬기PICK] 오아드 립티크 9종 단품/기획,005 위얼브,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/5311741239699848686.png?RS=100x0&QT=100&SF=webp&sharpen=1x0.5,오아드_005 위얼브.jpg,2025-11-24,15:11:03
liptint,오아드,[슬기PICK] 오아드 립티크 9종 단품/기획,006 윈토,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/2372815000982006155.png?RS=100x0&QT=100&SF=webp&sharpen=1x0.5,오아드_006 윈토.jpg,2025-11-24,15:11:03
liptint,오아드,[슬기PICK] 오아드 립티크 9종 단품/기획,007 코랄린,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/6804760509001686246.png?RS=100x0&QT=100&SF=webp&sharpen=1x0.5,오아드_007 코랄린.jpg,2025-11-24,15:11:03
liptint,오아드,[슬기PICK] 오아드 립티크 9종 단품/기획,008 브로위,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/8733958972463785090.png?RS=100x0&QT=100&SF=webp&sharpen=1x0.5,오아드_008 브로위.jpg,2025-11-24,15:11:03
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,[조앤프렌즈][단품] 02 로지엔탈,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/921042354078943866.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_[조앤프렌즈][단품] 02 로지엔탈.jpg,2025-11-24,15:13:04
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,[조앤프렌즈][단품] 07 쿨로즈업,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/4228323011389839465.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_[조앤프렌즈][단품] 07 쿨로즈업.jpg,2025-11-24,15:13:04
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,01 포멜로코,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/3884672359171443806.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_01 포멜로코.jpg,2025-11-24,15:13:04
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,02 로지엔탈,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/5377972241465644059.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_02 로지엔탈.jpg,2025-11-24,15:13:04
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,03 머스키,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/5737448596997584277.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_03 머스키.jpg,2025-11-24,15:13:04
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,04 라드 우드,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/7201640413642972562.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_04 라드 우드.jpg,2025-11-24,15:13:04
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,05 비비 캔디,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/3086501016641404156.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_05 비비 캔디.jpg,2025-11-24,15:13:04
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,06 모비쉬,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/8370708297383146435.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_06 모비쉬.jpg,2025-11-24,15:13:04
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,08 커런트 잼,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/819455264497114888.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_08 커런트 잼.jpg,2025-11-24,15:13:04
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,09 코랄 쥬빌레,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/3/2665518912225156042.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_09 코랄 쥬빌레.jpg,2025-11-24,15:13:04
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,10 퍼지 레드,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/3/89564013014399370.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_10 퍼지 레드.jpg,2025-11-24,15:13:04
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,11 푸시아 바이브,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/3/1758413801053219496.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_11 푸시아 바이브.jpg,2025-11-24,15:13:04
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,12 웜밍 업,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/9023632122775261249.JPG?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_12 웜밍 업.jpg,2025-11-24,15:13:04
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,13 쿨링 업,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/7477141159551149564.JPG?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_13 쿨링 업.jpg,2025-11-24,15:13:04
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,14 언로즈,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/4137575495834286354.JPG?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_14 언로즈.jpg,2025-11-24,15:13:04
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,15 베리 피즈,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/2910919794752418885.JPG?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_15 베리 피즈.jpg,2025-11-24,15:13:04
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,[이나피] 17 피치 다운,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/2027165490826633308.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_[이나피] 17 피치 다운.jpg,2025-11-24,15:13:04
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,[조앤프렌즈][단품] 02 로지엔탈,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/921042354078943866.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_[조앤프렌즈][단품] 02 로지엔탈.jpg,2025-11-24,15:13:45
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,[조앤프렌즈][단품] 07 쿨로즈업,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/4228323011389839465.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_[조앤프렌즈][단품] 07 쿨로즈업.jpg,2025-11-24,15:13:45
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,01 포멜로코,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/3884672359171443806.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_01 포멜로코.jpg,2025-11-24,15:13:45
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,02 로지엔탈,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/5377972241465644059.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_02 로지엔탈.jpg,2025-11-24,15:13:45
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,03 머스키,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/5737448596997584277.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_03 머스키.jpg,2025-11-24,15:13:45
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,04 라드 우드,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/7201640413642972562.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_04 라드 우드.jpg,2025-11-24,15:13:45
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,05 비비 캔디,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/3086501016641404156.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_05 비비 캔디.jpg,2025-11-24,15:13:45
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,06 모비쉬,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/8370708297383146435.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_06 모비쉬.jpg,2025-11-24,15:13:45
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,08 커런트 잼,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/819455264497114888.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_08 커런트 잼.jpg,2025-11-24,15:13:45
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,09 코랄 쥬빌레,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/3/2665518912225156042.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_09 코랄 쥬빌레.jpg,2025-11-24,15:13:45
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,10 퍼지 레드,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/3/89564013014399370.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_10 퍼지 레드.jpg,2025-11-24,15:13:45
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,11 푸시아 바이브,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/3/1758413801053219496.jpg?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_11 푸시아 바이브.jpg,2025-11-24,15:13:45
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,12 웜밍 업,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/9023632122775261249.JPG?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_12 웜밍 업.jpg,2025-11-24,15:13:45
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,13 쿨링 업,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/7477141159551149564.JPG?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_13 쿨링 업.jpg,2025-11-24,15:13:45
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,14 언로즈,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/4137575495834286354.JPG?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_14 언로즈.jpg,2025-11-24,15:13:45
liptint,롬앤,[11월 올영픽/NEW] 롬앤X조앤프렌즈 블러 퍼지 틴트,15 베리 피즈,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/2910919794752418885.JPG?RS=100x0&QT=85&SF=webp&sharpen=1x0.5,롬앤_15 베리 피즈.jpg,2025-11-24,15:13:45
