product_id,category,brand,option,r,g,b,timestamp
A20251125095917204314,liptint,노노어,007슬릿페일피치,216,157,142,2025-11-25 09:59:17
A20251125095917202704,liptint,노노어,008타프타피치더스트,210,174,154,2025-11-25 09:59:17
A20251125095917254834,liptint,노노어,008타프타피치더스트,210,174,154,2025-11-25 09:59:17
A20251125095917577175,liptint,노노어,101코트어스터치,116,81,66,2025-11-25 09:59:17
A20251125095917188337,liptint,노노어,101코트어스터치,116,81,66,2025-11-25 09:59:17
A20251125095917296455,liptint,노노어,102실루엣샌드,147,127,113,2025-11-25 09:59:17
A20251125095917261499,liptint,노노어,102실루엣샌드,147,127,113,2025-11-25 09:59:17
A20251125095917309793,liptint,디어달리아,누디베이지아리아나,240,216,211,2025-11-25 09:59:17
A20251125095917165191,liptint,디어달리아,누디베이지아리아나,240,216,211,2025-11-25 09:59:17
A20251125095917331588,liptint,디어달리아,뉴트럴로즈페이,236,209,210,2025-11-25 09:59:17
A20251125095917299341,liptint,디어달리아,뉴트럴로즈페이,236,209,210,2025-11-25 09:59:17
A20251125095917241617,liptint,디어달리아,로지오렌지시에나,243,201,199,2025-11-25 09:59:17
A20251125095917166680,liptint,디어달리아,로지오렌지시에나,243,201,199,2025-11-25 09:59:17
A20251125095917246418,liptint,디어달리아,브라이트핑크크리스틴,246,200,208,2025-11-25 09:59:17
A20251125095917268001,liptint,디어달리아,브라이트핑크크리스틴,246,200,208,2025-11-25 09:59:17
A20251125095917141084,liptint,디어달리아,소프트핑크에린,243,206,204,2025-11-25 09:59:17
A20251125095917307841,liptint,디어달리아,소프트핑크에린,243,206,204,2025-11-25 09:59:17
A20251125095917169305,liptint,디어달리아,체리레드샬롯,240,179,179,2025-11-25 09:59:17
A20251125095917279850,liptint,디어달리아,체리레드샬롯,240,179,179,2025-11-25 09:59:17
A20251125095917795537,liptint,디어달리아,쿨핑크키이라,247,207,223,2025-11-25 09:59:17
A20251125095917265296,liptint,디어달리아,피치코랄엘라,243,206,204,2025-11-25 09:59:18
A20251125095917555572,liptint,디어달리아,쿨핑크키이라,247,207,223,2025-11-25 09:59:18
